Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
goclipse,2,"('8d24cd30ca28de52f057c3f0f1e41c22ff1506a1', '2a3e214ae24289beda7dc7de1dc6fbcc6901ca4e')",Change Parameter Type,"melnorme_util/module/src/melnorme/utilbox/concurrency/Futures_Tests.java@callable : CallableX<Object,RuntimeException>",melnorme_util/module/src-test/melnorme/utilbox/concurrency/Futures_Tests.java@callable : SupplierExt<Object>,"[BlameRes(sha1='fb250682e1d4706852f49df9dc4dd488fb1d08f0', oline='93', file_name='plugin_tooling/src-util/melnorme/utilbox/concurrency/Futures_Tests.java')]"
goclipse,2,"('1fd032966786fb92e2770ef3abab8859eec00d8d', 'bf6851e46cdabdc3e39792eed08128c396409ce7')",Move Method,plugin_tooling/src-util/melnorme/utilbox/process/ExternalProcessHelper.java@protected isCanceled() : boolean,plugin_tooling/src-util/melnorme/utilbox/process/ExternalProcessHandler.java@protected isCanceled() : boolean,"[BlameRes(sha1='f23808642bfed03727ac8aed69c093a130e209a0', oline='28', file_name='plugin_tooling/src-util/melnorme/utilbox/process/ExternalProcessHelper.java')]"
goclipse,2,"('d46a64999975fa111f61f60a2672c794f8688c35', 'fa6dcdb689a4a8f09b0f12e4ba8473bc0b5b831b')",Extract And Move Method,plugin_tooling/src/com/googlecode/goclipse/tooling/tools/GoFindDocOperation.java@public executeToolOperation(om IOperationMonitor) : String,plugin_tooling/src-lang/melnorme/lang/tooling/toolchain/ops/SourceOpContext.java@public getOffsetFor(findDefResult SourceLocation) : int,"[BlameRes(sha1='2e252b70a854243ed3f61da09c741dc926eea71b', oline='29', file_name='plugin_tooling/src/com/googlecode/goclipse/tooling/tools/GoFindDocOperation.java')]"
goclipse,2,"('79876500f98b19f2b45159b85e828f8b089f462b', '443e5b094cfa2826d28379860916f7535cb8861b')",Pull Up Attribute,plugin_ide.ui/src/com/googlecode/goclipse/ui/editor/actions/AbstractEditorGoToolOperation.java@protected project : IProject,plugin_ide.ui/src-lang/melnorme/lang/ide/ui/utils/operations/AbstractEditorOperation2.java@protected project : IProject,"[BlameRes(sha1='aee64111a55eb4a5a708e6efb0dea115293433ea', oline='28', file_name='plugin_ide.ui/src/com/googlecode/goclipse/ui/editor/actions/AbstractEditorGoToolOperation.java')]"
goclipse,2,"('79876500f98b19f2b45159b85e828f8b089f462b', '443e5b094cfa2826d28379860916f7535cb8861b')",Add Attribute Modifier,plugin_ide.ui/src/com/googlecode/goclipse/ui/editor/actions/AbstractEditorGoToolOperation.java@protected project : IProject,plugin_ide.ui/src-lang/melnorme/lang/ide/ui/utils/operations/AbstractEditorOperation2.java@protected project : IProject,"[BlameRes(sha1='aee64111a55eb4a5a708e6efb0dea115293433ea', oline='28', file_name='plugin_ide.ui/src/com/googlecode/goclipse/ui/editor/actions/AbstractEditorGoToolOperation.java')]"
goclipse,2,"('fb77e344c9862b24170c1f251798f55d7bb6bc99', '2b6b55b725a78560afec8539caa83365dc31f266')",Rename Attribute,plugin_tooling/src/melnorme/lang/tooling/CompletionProposalKind.java@CLASS : CompletionProposalKind,plugin_tooling/src/melnorme/lang/tooling/CompletionProposalKind.java@NATIVE : CompletionProposalKind,"[BlameRes(sha1='11d6af7cd2018f1436f9ea1171b8f2a43f0704f3', oline='16', file_name='plugin_tooling/src/melnorme/lang/tooling/CompletionProposalKind.java')]"
goclipse,2,"('25c5468aa2e3216ffadc6cfff6afad0383c7ccba', '5f5c96010ec575cf1a57e15da61f0220f02c58ff')",Extract Superclass,plugin_ide.core/src-lang/melnorme/lang/ide/core/engine/SourceModelManager.java@melnorme.lang.ide.core.engine.SourceModelManager.StructureInfo,plugin_ide.core/src-lang/melnorme/lang/ide/core/engine/SourceModelManager.java@melnorme.lang.ide.core.engine.SourceModelManager.StructureInfo,"[BlameRes(sha1='468ecd55ead72cad00d480952288e50ef34611db', oline='86', file_name='plugin_ide.core/src-lang/melnorme/lang/ide/core/engine/SourceModelManager.java')]"
goclipse,2,"('7ae5e890273cd8267883505ad6c61b8520d4e539', 'c66295f558d0efbd9d89d873e5baafa16d41ac4c')",Extract And Move Method,plugin_ide.core/src-lang/melnorme/lang/ide/core/operations/build/VariablesResolver.java@public getDynamicVariables() : IDynamicVariable[],"plugin_tooling/src-util/melnorme/utilbox/collections/HashMap2.java@public copyToHashMap() : HashMap2<K,V>","[BlameRes(sha1='dd8e536b7cdfcfc3f27824f4d215b5b38118fe75', oline='87', file_name='plugin_ide.core/src-lang/melnorme/lang/ide/core/operations/build/VariablesResolver.java')]"
goclipse,2,"('a6aa9a2b1f97a32a5b92e4b536d973a952c86ddb', 'ac63f1811eedc016f00ba067aaad0a865249aa16')",Replace Attribute,plugin_ide.core.tests/src-lang/melnorme/lang/ide/core/operations/build/BuildManager_Test.java@protected sampleProject : SampleProject,plugin_ide.ui/src-lang/melnorme/lang/ide/ui/preferences/ProjectBuildConfigurationComponent.java@protected project : IProject,"[BlameRes(sha1='d254b59cc0f34f83f3bdff84380863815c13a373', oline='132', file_name='plugin_ide.core.tests/src-lang/melnorme/lang/ide/core/operations/build/BuildManager_Test.java')]"
goclipse,2,"('fee6bdc93c0b2066fb8a4811b9d19b58674f7813', '71ba7736bbe26d593d7a29383b63bff317113c16')",Extract Class,plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java@com.googlecode.goclipse.ui.preferences.GoSDKConfigBlock,plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java@com.googlecode.goclipse.ui.preferences.GoSDKConfigBlock,"[BlameRes(sha1='eaad4ba70071a6592882af0869ed0de6f562b5a3', oline='38', file_name='plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java')]"
goclipse,2,"('fee6bdc93c0b2066fb8a4811b9d19b58674f7813', '71ba7736bbe26d593d7a29383b63bff317113c16')",Move Attribute,plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java@protected gopathAppendProjectLocField : CheckBoxField,plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java@protected gopathAppendProjectLocField : CheckBoxField,"[BlameRes(sha1='f8679f92c35e3bc805c7f40b848d01ad1ebb2703', oline='55', file_name='plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java')]"
goclipse,2,"('fee6bdc93c0b2066fb8a4811b9d19b58674f7813', '71ba7736bbe26d593d7a29383b63bff317113c16')",Move Method,plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java@protected getDefaultFieldValue() : String,plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java@protected getDefaultFieldValue() : String,"[BlameRes(sha1='f373bc09db80515cd2cb0843898924309e04f7ef', oline='164', file_name='plugin_ide.ui/src/com/googlecode/goclipse/ui/preferences/GoSDKConfigBlock.java')]"
