Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
rest-assured,2,"('b7a9f668e871e6be79769acb06a246d668c557b6', 'b1a117c74dd68776e2e2031201620d781e064a3c')",Change Parameter Type,"rest-assured/src/main/java/com/jayway/restassured/specification/RequestSender.java@pathParams : Map<String,Object>","rest-assured/src/main/java/com/jayway/restassured/specification/RequestSender.java@pathParams : Map<String,?>","[BlameRes(sha1='0e88356ab71b80f5f03bb2de9de41479cb760f71', oline='23', file_name='rest-assured/src/main/java/com/jayway/restassured/specification/RequestSender.java')]"
rest-assured,2,"('b7a9f668e871e6be79769acb06a246d668c557b6', 'b1a117c74dd68776e2e2031201620d781e064a3c')",Change Parameter Type,"rest-assured/src/main/java/com/jayway/restassured/specification/RequestSender.java@pathParams : Map<String,Object>","rest-assured/src/main/java/com/jayway/restassured/specification/RequestSender.java@pathParams : Map<String,?>","[BlameRes(sha1='0e88356ab71b80f5f03bb2de9de41479cb760f71', oline='27', file_name='rest-assured/src/main/java/com/jayway/restassured/specification/RequestSender.java')]"
rest-assured,2,"('568659dddc7c067a2effbda71d0a85fe312f1706', '18eeab7b23b6b996ff5a67f3a8c26cd9e1d37c18')",Rename Method,examples/rest-assured-itest-java/src/test/java/io/restassured/itest/java/UnicodeITest.java@public unicode_values_works_in_json_content() : void,examples/rest-assured-itest-java/src/test/java/io/restassured/itest/java/UnicodeITest.java@public unicode_values_works_in_utf8_for_json_content_by_default() : void,"[BlameRes(sha1='8b9107537bc9888a05e6e3391d308bc8b91c20a5', oline='48', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/UnicodeITest.java')]"
rest-assured,2,"('46f5f78a483c424ae833744e7ace67d5cf38f113', 'eff5f5e01b22c239f35603ec881943da03b274f1')",Move Attribute,rest-assured/src/main/java/com/jayway/restassured/config/RestAssuredConfig.java@private headerConfig : HeaderConfig,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/config/RestAssuredMockMvcConfig.java@private headerConfig : HeaderConfig,"[BlameRes(sha1='d80eca7fb9242ba57f40c4d2b2b641ed63eefa49', oline='20', file_name='rest-assured/src/main/java/com/jayway/restassured/config/RestAssuredConfig.java')]"
rest-assured,2,"('0a0689816bcba9290b87d9c270479ef59f368e9a', '0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd')",Rename Parameter,rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@certType : String,rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@keystoreType : String,"[BlameRes(sha1='b1e58caeda8bd9adcb6d1478cb66212372d35d4e', oline='263', file_name='rest-assured/src/main/java/com/jayway/restassured/RestAssured.java')]"
rest-assured,2,"('0a0689816bcba9290b87d9c270479ef59f368e9a', '0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd')",Add Method Annotation,"rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@public certificate(certURL String, password String, certType String, port int) : AuthenticationScheme",rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@@Deprecated,"[BlameRes(sha1='b1e58caeda8bd9adcb6d1478cb66212372d35d4e', oline='263', file_name='rest-assured/src/main/java/com/jayway/restassured/RestAssured.java')]"
rest-assured,2,"('0a0689816bcba9290b87d9c270479ef59f368e9a', '0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd')",Change Attribute Type,rest-assured/src/main/java/com/jayway/restassured/spi/Signature.java@Header : Signature,rest-assured/src/main/java/com/jayway/restassured/authentication/OAuthSignature.java@HEADER : OAuthSignature,"[BlameRes(sha1='e853968ee4194ca4b94b0b0cb67a159ba2aca868', oline='4', file_name='rest-assured/src/main/java/com/jayway/restassured/spi/Signature.java')]"
rest-assured,2,"('d0885ba9effe356f19362c2ea27275b5dcb4de0d', 'a66a58c547c32966feb6ae3f849f5b18b4fbb2ad')",Rename Method,xml-path/src/test/java/com/jayway/restassured/path/xml/XmlPathObjectDeserializationTest.java@public deserializes_list_using_jaxb() : void,xml-path/src/test/java/com/jayway/restassured/path/xml/XmlPathObjectDeserializationTest.java@public cannot_deserialize_list_when_using_getObject() : void,"[BlameRes(sha1='48c739a3b3315b7f5b7326d971bc52334d810566', oline='75', file_name='xml-path/src/test/java/com/jayway/restassured/path/xml/XmlPathObjectDeserializationTest.java')]"
rest-assured,2,"('ee0bddba0257ec2544a9b271a697319e15e3deb9', '15c62246544d87006c721e600e3e348b7d587c10')",Rename Method,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@public supportsExpectingStatusCodeWhenAuthenticationError() : void,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@public supportsParsingJsonLists() : void,"[BlameRes(sha1='acdf20e30dd7145e59f0c95b05c80d215753f9ab', oline='522', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java')]"
rest-assured,3,"('1ac53d932540d0d4d3115ee5df04fa69511eb8cf', '23509282887f5a4a60974704c4f3ee31e616e9d8', '54fa7dc74608325beab9efacdeb8ee5ff487646c')",Rename Parameter,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@controllers : Object...,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@controllerOrMockMvcConfigurer : Object...,"[BlameRes(sha1='0bd56fc61908e46da2f9cbf3128614264e87eece', oline='54', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java')]"
rest-assured,3,"('1ac53d932540d0d4d3115ee5df04fa69511eb8cf', '23509282887f5a4a60974704c4f3ee31e616e9d8', '54fa7dc74608325beab9efacdeb8ee5ff487646c')",Rename Parameter,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/specification/MockMvcRequestSpecification.java@controllers : Object...,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/specification/MockMvcRequestSpecification.java@controllerOrMockMvcConfigurer : Object...,"[BlameRes(sha1='0bd56fc61908e46da2f9cbf3128614264e87eece', oline='45', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecification.java')]"
rest-assured,3,"('b9edba0bcf4d7b5a1dacf9339aab408d78e28ee7', 'b285492316cdea3bf0057ca0df3460f73f761e0f', 'b1dfc54dbfac1776878d12886b30dbd821ac26e6')",Change Variable Type,rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java@type : ObjectMapperType,json-path/src/main/java/com/jayway/restassured/path/json/JsonPath.java@cfg : JsonPathConfig,"[BlameRes(sha1='d5f8405e7a86f8570c512bdcd421c5789c419666', oline='189', file_name='rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java')]"
rest-assured,3,"('b9edba0bcf4d7b5a1dacf9339aab408d78e28ee7', 'b285492316cdea3bf0057ca0df3460f73f761e0f', 'b1dfc54dbfac1776878d12886b30dbd821ac26e6')",Remove Variable Modifier,rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java@type : ObjectMapperType,json-path/src/main/java/com/jayway/restassured/path/json/JsonPath.java@cfg : JsonPathConfig,"[BlameRes(sha1='d5f8405e7a86f8570c512bdcd421c5789c419666', oline='189', file_name='rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java')]"
rest-assured,3,"('b9edba0bcf4d7b5a1dacf9339aab408d78e28ee7', 'b285492316cdea3bf0057ca0df3460f73f761e0f', 'b1dfc54dbfac1776878d12886b30dbd821ac26e6')",Rename Variable,rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java@type : ObjectMapperType,json-path/src/main/java/com/jayway/restassured/path/json/JsonPath.java@cfg : JsonPathConfig,"[BlameRes(sha1='d5f8405e7a86f8570c512bdcd421c5789c419666', oline='189', file_name='rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java')]"
rest-assured,3,"('cf1d60c830c037ec3f3c0418cbb47e965ef5f527', '24471b780a9f4d51e305990a5dff26ecc854185c', '6230daf4e75aa54c47429604a89fc79023e60fb6')",Move And Rename Method,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/FilterITest.java@public logErrorsUsingResponseSpec() : void,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/LoggingITest.java@public logErrorsUsingRequestSpec() : void,"[BlameRes(sha1='9db9f46ab8ae5192ef85163fa5ba12e1f5024ebb', oline='52', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/FilterITest.java')]"
rest-assured,3,"('7bbf415be75e184341868ff090520339157f35ed', 'aefbb3f93c177e8ec7e81f182fda9840d488cc1f', '47fbedd7b7601eb176901d04c5611b0fed1b4b19')",Extract Class,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@com.jayway.restassured.itest.java.JSONGetITest,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@com.jayway.restassured.itest.java.JSONGetITest,"[BlameRes(sha1='b891157e38c42f30e8bdf25f02ec6e43bb7b75b6', oline='22', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java')]"
rest-assured,3,"('7bbf415be75e184341868ff090520339157f35ed', 'aefbb3f93c177e8ec7e81f182fda9840d488cc1f', '47fbedd7b7601eb176901d04c5611b0fed1b4b19')",Move Method,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@public supportsCookieStringMatching() : void,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/CookieITest.java@public supportsCookieStringMatching() : void,"[BlameRes(sha1='c30e908f4a63f5b71ef5bd64320b991efc8aa55d', oline='293', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java')]"
rest-assured,3,"('7bbf415be75e184341868ff090520339157f35ed', 'aefbb3f93c177e8ec7e81f182fda9840d488cc1f', '47fbedd7b7601eb176901d04c5611b0fed1b4b19')",Remove Method Annotation,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@@Test,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/CookieITest.java@public supportsCookieStringMatching() : void,"[BlameRes(sha1='c30e908f4a63f5b71ef5bd64320b991efc8aa55d', oline='293', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java')]"
rest-assured,3,"('7bbf415be75e184341868ff090520339157f35ed', 'aefbb3f93c177e8ec7e81f182fda9840d488cc1f', '47fbedd7b7601eb176901d04c5611b0fed1b4b19')",Move Method,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@public multipleCookiesShortVersionUsingPlainStrings() : void,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/CookieITest.java@public multipleCookiesShortVersionUsingPlainStrings() : void,"[BlameRes(sha1='974228b381aa1ffe7c6abaf9a838f97eb3a4d159', oline='290', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java')]"
rest-assured,3,"('f0825ec1f2222e91ed71db09387fa1770a0a2913', 'fcb0d0ca90b48f832d56b7fc91d619928bc7a02d', '42d19ca69bf919c8569118977f300cdca673b409')",Move And Rename Class,rest-assured/src/main/java/com/jayway/restassured/specification/KeyStoreSpec.java@com.jayway.restassured.specification.KeyStoreSpec,rest-assured/src/main/groovy/com/jayway/restassured/internal/KeystoreSpec.java@com.jayway.restassured.internal.KeystoreSpec,"[BlameRes(sha1='7e667d24aa244c1258b5259dffc87e2d2f6f13ee', oline='6', file_name='rest-assured/src/main/java/com/jayway/restassured/specification/KeyStoreSpec.java')]"
rest-assured,3,"('21f3667dbdfaab79d770736ecf2fe66fafa019bd', '9f6854bffefd3fc2959d7866cda93cbd9d079b3a', '08fd5dcce1baf225d4e8f5cbca2d8f4ac571873f')",Extract And Move Method,modules/spring-mock-mvc/src/test/java/com/jayway/restassured/module/mockmvc/MockHttpServletRequestBuilderInterceptorTest.java@public mock_http_servlet_request_builder_interceptor_works() : void,"modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/RestAssuredMockMvc.java@public get(path String, pathParams Object...) : MockMvcResponse","[BlameRes(sha1='804d7bab2db7eb15f58dc3c36de73f5d03ec1a78', oline='14', file_name='modules/spring-mock-mvc/src/test/java/com/jayway/restassured/module/mockmvc/MockHttpServletRequestBuilderInterceptorTest.java')]"
rest-assured,3,"('0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd', 'e0532ba077828bb11ee0bf6b174c60dfce37c1d0', 'e853968ee4194ca4b94b0b0cb67a159ba2aca868')",Rename Parameter,rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@certType : String,rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@keystoreType : String,"[BlameRes(sha1='b1e58caeda8bd9adcb6d1478cb66212372d35d4e', oline='263', file_name='rest-assured/src/main/java/com/jayway/restassured/RestAssured.java')]"
rest-assured,3,"('0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd', 'e0532ba077828bb11ee0bf6b174c60dfce37c1d0', 'e853968ee4194ca4b94b0b0cb67a159ba2aca868')",Add Method Annotation,"rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@public certificate(certURL String, password String, certType String, port int) : AuthenticationScheme",rest-assured/src/main/java/com/jayway/restassured/RestAssured.java@@Deprecated,"[BlameRes(sha1='b1e58caeda8bd9adcb6d1478cb66212372d35d4e', oline='263', file_name='rest-assured/src/main/java/com/jayway/restassured/RestAssured.java')]"
rest-assured,3,"('8d2d1880c25f1d346b32cd8463699a3a8218e10c', '2195b40497986d1337bea77f8b7d75d2b8ee3a60', '7bbf415be75e184341868ff090520339157f35ed')",Move Method,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java@public multipleCookiesShortVersionUsingPlainStrings() : void,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/CookieITest.java@public multipleCookiesShortVersionUsingPlainStrings() : void,"[BlameRes(sha1='974228b381aa1ffe7c6abaf9a838f97eb3a4d159', oline='290', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/JSONGetITest.java')]"
rest-assured,4,"('1b4fd270be7d2ff92d6dafa914e4a174a1ae440f', 'aeb19b681876a2ced0afb7b0b9bedd272a35618f', '4ad00ec99092135587571f5d38e70cc393bc3ef3', '02c16701f309d6345c3e39ead5879e3037de69c2')",Split Attribute,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/RestAssuredMockMvc.java@mockMvc : MockMvc,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/RestAssuredMockMvc.java@mockMvcFactory : MockMvcFactory,"[BlameRes(sha1='0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd', oline='8', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/RestAssuredMockMvc.java')]"
rest-assured,4,"('1b4fd270be7d2ff92d6dafa914e4a174a1ae440f', 'aeb19b681876a2ced0afb7b0b9bedd272a35618f', '4ad00ec99092135587571f5d38e70cc393bc3ef3', '02c16701f309d6345c3e39ead5879e3037de69c2')",Remove Parameter,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@mockMvc : MockMvc,"modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@public MockMvcRequestSpecificationImpl(mockMvcFactory MockMvcFactory, config RestAssuredMockMvcConfig, resultHandlers List<ResultHandler>, requestPostProcessors List<RequestPostProcessor>, basePath String, requestSpecification MockMvcRequestSpecification, responseSpecification ResponseSpecification, authentication MockMvcAuthenticationScheme)","[BlameRes(sha1='4f9a3677fb2cfc3e883df080c56ca2a212fedfc6', oline='82', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java')]"
rest-assured,4,"('a6f74944d3fe4ae5b474052174d77b514d6d1f9c', '80b6c9c556bb27be4deb8a328e693eea4f163226', '2f5edda9eb6b10d5862528a8d9306724ea47e30c', 'a639e3133fb75919f47cd136d76fc292d8fe8a4f')",Rename Method,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/RootPathITest.java@public cannotAppendRootPathToEmptyRootPath() : void,examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/RootPathITest.java@public cannotDetachRootPathToFromRootPath() : void,"[BlameRes(sha1='e2a9e3d72f425afe248f3962c6d500ec0ef813a8', oline='192', file_name='examples/rest-assured-itest-java/src/test/java/com/jayway/restassured/itest/java/RootPathITest.java')]"
rest-assured,4,"('9711cb65ab52fadaecca6a9c7443c12795be5e85', 'bc64bc091fa8c6bd0ef233ccd765c4d789402d1f', 'c4a2ebb20c57b5ccf2079bfe60dc2e010cac329b', '3886d8efc9faccef0edec77685d5d76fcd56113b')",Move And Rename Class,modules/spring-mock-mvc/src/main/java/io/restassured/module/mockmvc/config/MockMvcParamConfig.java@io.restassured.module.mockmvc.config.MockMvcParamConfig.UpdateStrategy,examples/rest-assured-itest-java/src/test/java/io/restassured/itest/java/support/WithJetty.java@io.restassured.itest.java.support.WithJetty.JettyOption,"[BlameRes(sha1='97c224547f63eaf30e353e09f8e437b747eb0eb7', oline='87', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/config/MockMvcParamConfig.java')]"
rest-assured,4,"('801751afbe139bd7f07b425836df9950b146414f', 'd8f31aee50c1ac874e67e8649763c80ac8c85c49', '6327fd21f06904bc818f998d00b4b1a830f8ffed', '1639709fb0dab0e697c62b400664d6678704d818')",Split Attribute,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@mockMvcRestAssuredConfig : MockMvcRestAssuredConfig,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@restAssuredConfigMockMvc : RestAssuredConfigMockMvc,"[BlameRes(sha1='169a3c313436567fd7fe6dea0119cbf1889268e0', oline='47', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java')]"
rest-assured,4,"('801751afbe139bd7f07b425836df9950b146414f', 'd8f31aee50c1ac874e67e8649763c80ac8c85c49', '6327fd21f06904bc818f998d00b4b1a830f8ffed', '1639709fb0dab0e697c62b400664d6678704d818')",Add Parameter,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java@package MockMvcRequestSpecificationImpl(mockMvc MockMvc),modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@config : RestAssuredConfigMockMvc,"[BlameRes(sha1='0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd', oline='49', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java')]"
rest-assured,4,"('801751afbe139bd7f07b425836df9950b146414f', 'd8f31aee50c1ac874e67e8649763c80ac8c85c49', '6327fd21f06904bc818f998d00b4b1a830f8ffed', '1639709fb0dab0e697c62b400664d6678704d818')",Change Method Access Modifier,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java@package MockMvcRequestSpecificationImpl(mockMvc MockMvc),"modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@public MockMvcRequestSpecificationImpl(mockMvc MockMvc, config RestAssuredConfigMockMvc)","[BlameRes(sha1='0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd', oline='49', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java')]"
rest-assured,4,"('801751afbe139bd7f07b425836df9950b146414f', 'd8f31aee50c1ac874e67e8649763c80ac8c85c49', '6327fd21f06904bc818f998d00b4b1a830f8ffed', '1639709fb0dab0e697c62b400664d6678704d818')",Move Method,modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java@package MockMvcRequestSpecificationImpl(mockMvc MockMvc),"modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/internal/MockMvcRequestSpecificationImpl.java@public MockMvcRequestSpecificationImpl(mockMvc MockMvc, config RestAssuredConfigMockMvc)","[BlameRes(sha1='0a532c9b7d70aeac46c8d6f9b8e2eab8d6b6d0bd', oline='49', file_name='modules/spring-mock-mvc/src/main/java/com/jayway/restassured/module/mockmvc/MockMvcRequestSpecificationImpl.java')]"
rest-assured,5,"('b1dfc54dbfac1776878d12886b30dbd821ac26e6', 'f52c5f658795a9c7c633f6e2649cc65cfb56fa21', 'd54dacef5c0dec04e793ad498547f22d4b7f0e04', '2d4912580608c52053c4debfe4f303fa8d71b386', '12deac699a5504e785089dc5705aa86b3928a501')",Rename Parameter,rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java@objectMapperFactory : ObjectMapperFactory<?>,json-path/src/main/java/com/jayway/restassured/path/json/JsonPath.java@jsonPathConfig : JsonPathConfig,"[BlameRes(sha1='d5f8405e7a86f8570c512bdcd421c5789c419666', oline='54', file_name='rest-assured/src/main/java/com/jayway/restassured/path/json/JsonPath.java')]"
