Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
RoboBinding,2,"('386a9eab37c5de18887f6dd295dc52008f5123a8', '134fd46799d9ecd660f8d7d37e61d0dfc2ec745a')",Add Parameter,codegen/src/test/java/org/robobinding/codegen/presentationmodel/DefineTryToCreateDataSetProperty.java@public selectViewType() : int,framework/src/test/java/org/robobinding/widget/adapterview/DataSetAdapterTest.java@context : ViewTypeSelectionContext<Object>,"[BlameRes(sha1='5c0dd53d51815f913e3d10adbcc54cd88e8e33bb', oline='36', file_name='codegen/src/test/java/org/robobinding/codegen/presentationmodel/DefineTryToCreateDataSetProperty.java')]"
RoboBinding,2,"('386a9eab37c5de18887f6dd295dc52008f5123a8', '134fd46799d9ecd660f8d7d37e61d0dfc2ec745a')",Move Method,codegen/src/test/java/org/robobinding/codegen/presentationmodel/DefineTryToCreateDataSetProperty.java@public selectViewType() : int,framework/src/test/java/org/robobinding/widget/adapterview/DataSetAdapterTest.java@public selectViewType(context ViewTypeSelectionContext<Object>) : int,"[BlameRes(sha1='5c0dd53d51815f913e3d10adbcc54cd88e8e33bb', oline='36', file_name='codegen/src/test/java/org/robobinding/codegen/presentationmodel/DefineTryToCreateDataSetProperty.java')]"
RoboBinding,2,"('386a9eab37c5de18887f6dd295dc52008f5123a8', '134fd46799d9ecd660f8d7d37e61d0dfc2ec745a')",Change Parameter Type,codegen/src/test/java/org/robobinding/codegen/presentationmodel/DefineTryToCreateDataSetProperty.java@context : ViewTypeSelectionContext<String>,framework/src/test/java/org/robobinding/widget/adapterview/DataSetAdapterTest.java@context : ViewTypeSelectionContext<Object>,"[BlameRes(sha1='5c0dd53d51815f913e3d10adbcc54cd88e8e33bb', oline='51', file_name='codegen/src/test/java/org/robobinding/codegen/presentationmodel/DefineTryToCreateDataSetProperty.java')]"
RoboBinding,2,"('5c0dd53d51815f913e3d10adbcc54cd88e8e33bb', '27009c1ca98fd99e61bbfbf29daddb3819bb6df4')",Extract Method,framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java@public setItemLayoutId(itemLayoutId int) : void,framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java@public setItemLayoutIds(itemLayoutIds List<Integer>) : void,"[BlameRes(sha1='5a9b5f7fbeed9fed3ce1307d63323a0117982786', oline='27', file_name='framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java')]"
RoboBinding,2,"('5c0dd53d51815f913e3d10adbcc54cd88e8e33bb', '27009c1ca98fd99e61bbfbf29daddb3819bb6df4')",Rename Attribute,framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java@dropDownLayoutId : int,framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java@dropdownLayoutId : int,"[BlameRes(sha1='5a9b5f7fbeed9fed3ce1307d63323a0117982786', oline='16', file_name='framework/src/main/java/org/robobinding/widget/adapterview/DataSetAdapterBuilder.java')]"
RoboBinding,2,"('a2b1c4d18de310f006607af183db376fd4a84ebe', 'dea7a8c29b15d6197cb0573166dda3782a66af94')",Rename Parameter,codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractTypeElementWrapper.java@anotherType : TypeMirror,codegen/src/main/java/org/robobinding/codegen/apt/type/WrappedDeclaredType.java@type : TypeMirror,"[BlameRes(sha1='d4dff54b4e7235fea74635e118a61863626aebd1', oline='15', file_name='codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractTypeElementWrapper.java')]"
RoboBinding,2,"('a2b1c4d18de310f006607af183db376fd4a84ebe', 'dea7a8c29b15d6197cb0573166dda3782a66af94')",Change Method Access Modifier,codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractTypeElementWrapper.java@public isAssignableTo(anotherType TypeMirror) : boolean,codegen/src/main/java/org/robobinding/codegen/apt/type/WrappedDeclaredType.java@private isAssignableTo(type TypeMirror) : boolean,"[BlameRes(sha1='d4dff54b4e7235fea74635e118a61863626aebd1', oline='15', file_name='codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractTypeElementWrapper.java')]"
RoboBinding,2,"('a2b1c4d18de310f006607af183db376fd4a84ebe', 'dea7a8c29b15d6197cb0573166dda3782a66af94')",Rename Parameter,codegen/src/main/java/org/robobinding/codegen/typewrapper/DeclaredTypeElementWrapper.java@superclass : Class<?>,codegen/src/main/java/org/robobinding/codegen/apt/element/WrappedTypeElement.java@type : Class<?>,"[BlameRes(sha1='e37d90e94c64a05fcf9ddd79c7a698e814fbd0bc', oline='86', file_name='codegen/src/main/java/org/robobinding/codegen/typewrapper/DeclaredTypeElementWrapper.java')]"
RoboBinding,2,"('a2b1c4d18de310f006607af183db376fd4a84ebe', 'dea7a8c29b15d6197cb0573166dda3782a66af94')",Extract Class,codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractElementWrapper.java@org.robobinding.codegen.typewrapper.AbstractElementWrapper,codegen/src/main/java/org/robobinding/codegen/apt/element/AbstractWrappedElement.java@org.robobinding.codegen.apt.element.AbstractWrappedElement,"[BlameRes(sha1='d4dff54b4e7235fea74635e118a61863626aebd1', oline='9', file_name='codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractElementWrapper.java')]"
RoboBinding,2,"('a2b1c4d18de310f006607af183db376fd4a84ebe', 'dea7a8c29b15d6197cb0573166dda3782a66af94')",Move Attribute,codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractElementWrapper.java@protected types : Types,codegen/src/main/java/org/robobinding/codegen/apt/type/TypeMirrorWrapper.java@private types : Types,"[BlameRes(sha1='d4dff54b4e7235fea74635e118a61863626aebd1', oline='11', file_name='codegen/src/main/java/org/robobinding/codegen/typewrapper/AbstractElementWrapper.java')]"
