Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
spring-data-rest,2,"('899dce369f4884cc72ec6f440c3a5f928a757ea3', '7beb8885d2e9f38e7de02182f442948cb7455237')",Extract Variable,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/DomainObjectReader.java@,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/DomainObjectReader.java@collection : Collection<Object>,"[BlameRes(sha1='7889f4736f04bf53bd86c6fade43b8be46cb9976', oline='185', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/DomainObjectReader.java')]"
spring-data-rest,2,"('899dce369f4884cc72ec6f440c3a5f928a757ea3', '7beb8885d2e9f38e7de02182f442948cb7455237')",Rename Variable,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/DomainObjectReader.java@value : Iterator<Object>,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/DomainObjectReader.java@iterator : Iterator<Object>,"[BlameRes(sha1='7889f4736f04bf53bd86c6fade43b8be46cb9976', oline='173', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/DomainObjectReader.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Rename Attribute,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java@associationLinks : AssociationLinks,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java@associations : Associations,"[BlameRes(sha1='18d130d16e275ff954ca01617fc17a527dd01b7c', oline='125', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Change Variable Type,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityToJsonSchemaConverter.java@associationLinks : AssociationLinks,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityToJsonSchemaConverter.java@associations : Associations,"[BlameRes(sha1='e2a2484edb0cf158c28f83aa037c1ca67157a820', oline='105', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityToJsonSchemaConverter.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Split Parameter,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java@associationLinks : AssociationLinks,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java@associations : Associations,"[BlameRes(sha1='18d130d16e275ff954ca01617fc17a527dd01b7c', oline='27', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Change Method Access Modifier,"spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java@public LinkCollectingAssociationHandler(entities PersistentEntities, path Path, associationLinks AssociationLinks)","spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java@private LinkCollectingAssociationHandler(entities PersistentEntities, path Path, associations Associations, nested boolean)","[BlameRes(sha1='18d130d16e275ff954ca01617fc17a527dd01b7c', oline='27', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Split Attribute,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java@associationLinks : AssociationLinks,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java@associations : Associations,"[BlameRes(sha1='18d130d16e275ff954ca01617fc17a527dd01b7c', oline='22', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollectingAssociationHandler.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Change Attribute Type,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java@associationLinks : AssociationLinks,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollector.java@associationLinks : Associations,"[BlameRes(sha1='5c9af8a92ac23ad639b111beaed761ed12191212', oline='398', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java')]"
spring-data-rest,2,"('49de72882224cf5302d9fc0e5a78902aa635e6d6', 'ce9d73af2185e65b817a21e0dbdd946884163561')",Change Parameter Type,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java@associationLinks : AssociationLinks,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/mapping/LinkCollector.java@associationLinks : Associations,"[BlameRes(sha1='4d1d2b4d11ba305fa6a3ab583f28ae6cf1492385', oline='420', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/json/PersistentEntityJackson2Module.java')]"
spring-data-rest,2,"('04e582c4f96cdfe21d6efa938e7eb1a3d5eb74f9', '07d98fc33a435c0b5b433d792898f00347ec74d0')",Extract Class,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/alps/AlpsController.java@org.springframework.data.rest.webmvc.alps.AlpsController,spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/alps/AlpsController.java@org.springframework.data.rest.webmvc.alps.AlpsController,"[BlameRes(sha1='efdb9656351edfb79845cdf3f267bc5d73e2a550', oline='29', file_name='spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/alps/AlpsController.java')]"
