Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause
mbassador,2,"('b1d8782ee9b3bad008e6270eb7886093f0f66c71', '8ec0e3c2979c66610a913b61aab7624230a01f63')",Move And Rename Class,src/main/java/net/engio/mbassy/dispatch/MessagingContext.java@net.engio.mbassy.dispatch.MessagingContext,src/main/java/net/engio/mbassy/subscription/SubscriptionContext.java@net.engio.mbassy.subscription.SubscriptionContext,"[BlameRes(sha1='758fc362242e7ca16c9a919b8bb10457bb5dfff0', oline='6', file_name='src/main/java/org/mbassy/dispatch/MessagingContext.java')]"
mbassador,2,"('b1d8782ee9b3bad008e6270eb7886093f0f66c71', '8ec0e3c2979c66610a913b61aab7624230a01f63')",Rename Method,src/main/java/net/engio/mbassy/common/DeadEvent.java@public getEvent() : Object,src/main/java/net/engio/mbassy/common/PublicationEvent.java@public getMessage() : Object,"[BlameRes(sha1='d1207edc395200e28ffb956878785f9b6525f98a', oline='11', file_name='src/main/java/net/engio/mbassy/common/DeadEvent.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Move Class,src/main/java/org/mbassy/MBassador.java@org.mbassy.MBassador.FilteredAsynchronousSubscription,src/main/java/org/mbassy/subscription/FilteredAsynchronousSubscription.java@org.mbassy.subscription.FilteredAsynchronousSubscription,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='436', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Move Class,src/main/java/org/mbassy/MBassador.java@org.mbassy.MBassador.FilteredSubscription,src/main/java/org/mbassy/subscription/FilteredSubscription.java@org.mbassy.subscription.FilteredSubscription,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='383', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Move Class,src/main/java/org/mbassy/MBassador.java@org.mbassy.MBassador.FilteredSynchronousSubscription,src/main/java/org/mbassy/subscription/FilteredSynchronousSubscription.java@org.mbassy.subscription.FilteredSynchronousSubscription,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='418', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Change Class Access Modifier,src/main/java/org/mbassy/MBassador.java@org.mbassy.MBassador.FilteredAsynchronousSubscription,src/main/java/org/mbassy/subscription/FilteredAsynchronousSubscription.java@org.mbassy.subscription.FilteredAsynchronousSubscription,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='436', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Change Class Access Modifier,src/main/java/org/mbassy/MBassador.java@org.mbassy.MBassador.FilteredSubscription,src/main/java/org/mbassy/subscription/FilteredSubscription.java@org.mbassy.subscription.FilteredSubscription,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='383', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Change Method Access Modifier,src/main/java/org/mbassy/MBassador.java@protected publish(message Object) : void,src/main/java/org/mbassy/subscription/FilteredSubscription.java@public publish(message Object) : void,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='406', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Change Parameter Type,src/main/java/org/mbassy/MBassador.java@messageHandler : Method,src/main/java/org/mbassy/subscription/FilteredSubscription.java@messageHandler : MessageHandlerMetadata,"[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='388', file_name='src/main/java/org/mbassy/MBassador.java')]"
mbassador,2,"('3409f92b86c7606706b4920dd5ed7f47be484959', 'a989f6e28d4b78379785f33c841fc15a0f52d8cf')",Change Method Access Modifier,"src/main/java/org/mbassy/MBassador.java@private FilteredSubscription(messageHandler Method, filter MessageFilter[])","src/main/java/org/mbassy/subscription/FilteredSubscription.java@public FilteredSubscription(mBassador IMessageBus, messageHandler MessageHandlerMetadata)","[BlameRes(sha1='5ae50093ad63dd5bf3d8b0baf8314fc1153646c7', oline='388', file_name='src/main/java/org/mbassy/MBassador.java')]"
