JGroups
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
JGroups,2,"('ff5598d8bc81aea054d981bd7e97a5b68a275412', '481c1e1fa79848a7bffc1f0cb075bb92de0c42da')",Rename Parameter,src/org/jgroups/protocols/MAKE_BATCH.java@a : Address,src/org/jgroups/stack/Protocol.java@addr : Address,"[BlameRes(sha1='f5bc077613c7e7c5d59f7dd1d87b6b789551154e', oline='42', file_name='src/org/jgroups/protocols/MAKE_BATCH.java')]",,
JGroups,2,"('ff5598d8bc81aea054d981bd7e97a5b68a275412', '481c1e1fa79848a7bffc1f0cb075bb92de0c42da')",Change Return Type,src/org/jgroups/protocols/MAKE_BATCH.java@MAKE_BATCH,src/org/jgroups/stack/Protocol.java@T,"[BlameRes(sha1='f5bc077613c7e7c5d59f7dd1d87b6b789551154e', oline='42', file_name='src/org/jgroups/protocols/MAKE_BATCH.java')]",,
JGroups,2,"('ff5598d8bc81aea054d981bd7e97a5b68a275412', '481c1e1fa79848a7bffc1f0cb075bb92de0c42da')",Pull Up Method,src/org/jgroups/protocols/MAKE_BATCH.java@public localAddress(a Address) : MAKE_BATCH,src/org/jgroups/stack/Protocol.java@public addr(addr Address) : T,"[BlameRes(sha1='f5bc077613c7e7c5d59f7dd1d87b6b789551154e', oline='42', file_name='src/org/jgroups/protocols/MAKE_BATCH.java')]",,
JGroups,2,"('ff5598d8bc81aea054d981bd7e97a5b68a275412', '481c1e1fa79848a7bffc1f0cb075bb92de0c42da')",Change Return Type,tests/junit-functional/org/jgroups/tests/MergeTest6.java@DropView,src/org/jgroups/stack/Protocol.java@T,"[BlameRes(sha1='44c07e1e19a6038f38bd1d67b8e31c7696e42da0', oline='133', file_name='tests/junit-functional/org/jgroups/tests/MergeTest6.java')]",,
JGroups,2,"('ff5598d8bc81aea054d981bd7e97a5b68a275412', '481c1e1fa79848a7bffc1f0cb075bb92de0c42da')",Change Method Access Modifier,tests/junit-functional/org/jgroups/tests/MergeTest6.java@protected setAddress(addr Address) : DropView,src/org/jgroups/stack/Protocol.java@public addr(addr Address) : T,"[BlameRes(sha1='44c07e1e19a6038f38bd1d67b8e31c7696e42da0', oline='133', file_name='tests/junit-functional/org/jgroups/tests/MergeTest6.java')]",,
JGroups,2,"('ff5598d8bc81aea054d981bd7e97a5b68a275412', '481c1e1fa79848a7bffc1f0cb075bb92de0c42da')",Pull Up Method,tests/junit-functional/org/jgroups/tests/MergeTest6.java@protected setAddress(addr Address) : DropView,src/org/jgroups/stack/Protocol.java@public addr(addr Address) : T,"[BlameRes(sha1='44c07e1e19a6038f38bd1d67b8e31c7696e42da0', oline='133', file_name='tests/junit-functional/org/jgroups/tests/MergeTest6.java')]",,
JGroups,2,"('0ee2c5725c0a9b4b6ad35180cf6419a350de70d8', 'c3a5420edf91b526dea7ac4e334b6749cad2fb04')",Extract Class,src/org/jgroups/protocols/AlternatingBundler.java@org.jgroups.protocols.AlternatingBundler,src/org/jgroups/protocols/AlternatingBundler.java@org.jgroups.protocols.AlternatingBundler,"[BlameRes(sha1='815f62dc934589c550338784dbd821280f043f02', oline='15', file_name='src/org/jgroups/protocols/AlternatingBundler.java')]",,
JGroups,2,"('0ee2c5725c0a9b4b6ad35180cf6419a350de70d8', 'c3a5420edf91b526dea7ac4e334b6749cad2fb04')",Move Method,src/org/jgroups/protocols/AlternatingBundler.java@public start() : void,src/org/jgroups/protocols/EARLYBATCH.java@public start() : void,"[BlameRes(sha1='815f62dc934589c550338784dbd821280f043f02', oline='22', file_name='src/org/jgroups/protocols/AlternatingBundler.java')]",,
JGroups,2,"('0ee2c5725c0a9b4b6ad35180cf6419a350de70d8', 'c3a5420edf91b526dea7ac4e334b6749cad2fb04')",Add Thrown Exception Type,src/org/jgroups/protocols/AlternatingBundler.java@public start() : void,src/org/jgroups/protocols/EARLYBATCH.java@Exception,"[BlameRes(sha1='815f62dc934589c550338784dbd821280f043f02', oline='22', file_name='src/org/jgroups/protocols/AlternatingBundler.java')]",,
JGroups,2,"('0ee2c5725c0a9b4b6ad35180cf6419a350de70d8', 'c3a5420edf91b526dea7ac4e334b6749cad2fb04')",Remove Method Modifier,src/org/jgroups/protocols/AlternatingBundler.java@public start() : void,src/org/jgroups/protocols/EARLYBATCH.java@public start() : void,"[BlameRes(sha1='815f62dc934589c550338784dbd821280f043f02', oline='22', file_name='src/org/jgroups/protocols/AlternatingBundler.java')]",,
JGroups,2,"('0ee2c5725c0a9b4b6ad35180cf6419a350de70d8', 'c3a5420edf91b526dea7ac4e334b6749cad2fb04')",Move Method,src/org/jgroups/protocols/AlternatingBundler.java@public stop() : void,src/org/jgroups/protocols/EARLYBATCH.java@public stop() : void,"[BlameRes(sha1='815f62dc934589c550338784dbd821280f043f02', oline='27', file_name='src/org/jgroups/protocols/AlternatingBundler.java')]",,
JGroups,2,"('0ee2c5725c0a9b4b6ad35180cf6419a350de70d8', 'c3a5420edf91b526dea7ac4e334b6749cad2fb04')",Remove Method Modifier,src/org/jgroups/protocols/AlternatingBundler.java@public stop() : void,src/org/jgroups/protocols/EARLYBATCH.java@public stop() : void,"[BlameRes(sha1='815f62dc934589c550338784dbd821280f043f02', oline='27', file_name='src/org/jgroups/protocols/AlternatingBundler.java')]",,
JGroups,2,"('5c1294094fa7de9a13a69be1c36b0a1e2718166f', '245be2b8d04782a51b8ca30e73a8fc4792027651')",Rename Variable,tests/perf/org/jgroups/tests/perf/JPerf.java@local_port : int,tests/perf/org/jgroups/tests/perf/JPerf.java@window_size : int,"[BlameRes(sha1='86a1cc45e886cc34499d7af5fd70aaea4fe74ba8', oline='101', file_name='tests/perf/org/jgroups/tests/perf/JPerf.java')]",,
JGroups,2,"('99c7b506bc9389bef3a075de78c7846b958540af', 'e6a3aa7d75a94af5b7663380e0927cdd5cfc8161')",Rename Attribute,src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java@ssl_ctx : SSLContext,src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java@client_ssl_ctx : SSLContext,"[BlameRes(sha1='6538a73d72f94f0199a685c24ddf56dc7668a1f0', oline='89', file_name='src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java')]",G,
JGroups,2,"('99c7b506bc9389bef3a075de78c7846b958540af', 'e6a3aa7d75a94af5b7663380e0927cdd5cfc8161')",Encapsulate Attribute,src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java@protected ssl_ctx : SSLContext,src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java@protected client_ssl_ctx : SSLContext,"[BlameRes(sha1='6538a73d72f94f0199a685c24ddf56dc7668a1f0', oline='89', file_name='src/org/jgroups/protocols/SSL_KEY_EXCHANGE.java')]",,
JGroups,2,"('9de53dc023c79a41ce786fe1287e6263fda1c7a2', '47dde7b7f4e2b9790b98a9b0cc891629750a7a43')",Extract And Move Method,src/org/jgroups/Message.java@protected readHeader(in DataInput) : Header,src/org/jgroups/conf/ClassConfigurator.java@public create(id short) : T,"[BlameRes(sha1='7c650d0a1b6b0b7b3dc1eb7246a047a0cd8bb594', oline='644', file_name='src/org/jgroups/Message.java')]",,
JGroups,2,"('9de53dc023c79a41ce786fe1287e6263fda1c7a2', '47dde7b7f4e2b9790b98a9b0cc891629750a7a43')",Move And Inline Method,"src/org/jgroups/util/Util.java@public writeClass(classObject Class<?>, out DataOutput) : void",src/org/jgroups/blocks/executor/Executions.java@public writeTo(out DataOutput) : void,"[BlameRes(sha1='81b1880ff23252c46e5ed9cc412545d592c99d5a', oline='1101', file_name='src/org/jgroups/util/Util.java')]",,
JGroups,2,"('9de53dc023c79a41ce786fe1287e6263fda1c7a2', '47dde7b7f4e2b9790b98a9b0cc891629750a7a43')",Move And Inline Method,src/org/jgroups/util/Util.java@public readClass(in DataInput) : Class<?>,src/org/jgroups/blocks/executor/Executions.java@public readFrom(in DataInput) : void,"[BlameRes(sha1='0e68b7724855816a22078c8dfd327016b00aebaf', oline='973', file_name='src/org/jgroups/util/Util.java')]",,
JGroups,2,"('6760981e45147cbf417895f9fd641d6b8f1a5b6d', 'caf54d43b4f2512162e95113b482fe1411e0a6a7')",Inline Method,"src/org/jgroups/blocks/MessageDispatcher.java@protected notifyListener(stop boolean, ch JChannel, cons Consumer<JChannel>) : void",src/org/jgroups/blocks/MessageDispatcher.java@public channelDisconnected(channel JChannel) : void,"[BlameRes(sha1='7dfa7e92788071a89935c14104ad228c1d9ede00', oline='377', file_name='src/org/jgroups/blocks/MessageDispatcher.java')]",,
JGroups,2,"('6760981e45147cbf417895f9fd641d6b8f1a5b6d', 'caf54d43b4f2512162e95113b482fe1411e0a6a7')",Inline Method,"src/org/jgroups/blocks/MessageDispatcher.java@protected notifyListener(stop boolean, ch JChannel, cons Consumer<JChannel>) : void",src/org/jgroups/blocks/MessageDispatcher.java@public channelClosed(channel JChannel) : void,"[BlameRes(sha1='7dfa7e92788071a89935c14104ad228c1d9ede00', oline='377', file_name='src/org/jgroups/blocks/MessageDispatcher.java')]",,
JGroups,2,"('6760981e45147cbf417895f9fd641d6b8f1a5b6d', 'caf54d43b4f2512162e95113b482fe1411e0a6a7')",Remove Method Annotation,src/org/jgroups/blocks/MessageDispatcher.java@@Override,src/org/jgroups/blocks/MessageDispatcher.java@public channelConnected(channel JChannel) : void,"[BlameRes(sha1='b8588fa326b6f2f0129b848ab7232dab70414fdf', oline='412', file_name='src/org/jgroups/blocks/MessageDispatcher.java')]",,
JGroups,2,"('6760981e45147cbf417895f9fd641d6b8f1a5b6d', 'caf54d43b4f2512162e95113b482fe1411e0a6a7')",Remove Method Annotation,src/org/jgroups/blocks/MessageDispatcher.java@@Override,src/org/jgroups/blocks/MessageDispatcher.java@public channelDisconnected(channel JChannel) : void,"[BlameRes(sha1='b8588fa326b6f2f0129b848ab7232dab70414fdf', oline='424', file_name='src/org/jgroups/blocks/MessageDispatcher.java')]",,
JGroups,2,"('6760981e45147cbf417895f9fd641d6b8f1a5b6d', 'caf54d43b4f2512162e95113b482fe1411e0a6a7')",Remove Method Annotation,src/org/jgroups/blocks/MessageDispatcher.java@@Override,src/org/jgroups/blocks/MessageDispatcher.java@public channelClosed(channel JChannel) : void,"[BlameRes(sha1='b8588fa326b6f2f0129b848ab7232dab70414fdf', oline='437', file_name='src/org/jgroups/blocks/MessageDispatcher.java')]",,
JGroups,2,"('38822eb54d14386659adc932bbd378f73f4589f9', '95aecc09d999c475eabb94b03cac1f97c2be46fd')",Extract Class,src/org/jgroups/protocols/ENCRYPT.java@org.jgroups.protocols.ENCRYPT,src/org/jgroups/protocols/SYM_ENCRYPT.java@org.jgroups.protocols.SYM_ENCRYPT,"[BlameRes(sha1='803eaf7e8df313138ebd6e476ddc9cccba8d45dd', oline='27', file_name='src/org/jgroups/protocols/ENCRYPT.java')]",,
JGroups,2,"('38822eb54d14386659adc932bbd378f73f4589f9', '95aecc09d999c475eabb94b03cac1f97c2be46fd')",Move Method,src/org/jgroups/protocols/ENCRYPT.java@public down(evt Event) : Object,src/org/jgroups/protocols/SNIFF.java@public down(evt Event) : Object,"[BlameRes(sha1='d1826a04ff2d3cc2adfbf5c5696ddc762be2ee7e', oline='553', file_name='src/org/jgroups/protocols/ENCRYPT.java')]",,
JGroups,2,"('38822eb54d14386659adc932bbd378f73f4589f9', '95aecc09d999c475eabb94b03cac1f97c2be46fd')",Move Method,src/org/jgroups/protocols/ENCRYPT.java@public up(evt Event) : Object,src/org/jgroups/protocols/SNIFF.java@public up(evt Event) : Object,"[BlameRes(sha1='d1826a04ff2d3cc2adfbf5c5696ddc762be2ee7e', oline='252', file_name='src/org/jgroups/protocols/ENCRYPT.java')]",,
JGroups,2,"('38822eb54d14386659adc932bbd378f73f4589f9', '95aecc09d999c475eabb94b03cac1f97c2be46fd')",Change Variable Type,src/org/jgroups/protocols/ENCRYPT.java@view : View,src/org/jgroups/protocols/SNIFF.java@msg : Message,"[BlameRes(sha1='604457cc204b5ff5ca76b16f4308d0858911d11a', oline='451', file_name='src/org/jgroups/protocols/ENCRYPT.java')]",,
JGroups,2,"('38822eb54d14386659adc932bbd378f73f4589f9', '95aecc09d999c475eabb94b03cac1f97c2be46fd')",Rename Variable,src/org/jgroups/protocols/ENCRYPT.java@view : View,src/org/jgroups/protocols/SNIFF.java@msg : Message,"[BlameRes(sha1='604457cc204b5ff5ca76b16f4308d0858911d11a', oline='451', file_name='src/org/jgroups/protocols/ENCRYPT.java')]",,
JGroups,2,"('38822eb54d14386659adc932bbd378f73f4589f9', '95aecc09d999c475eabb94b03cac1f97c2be46fd')",Move Method,src/org/jgroups/protocols/ENCRYPT.java@public up(batch MessageBatch) : void,src/org/jgroups/protocols/SNIFF.java@public up(batch MessageBatch) : void,"[BlameRes(sha1='36b7a3e9ea814c6ef906af22c0d8389b430d8442', oline='302', file_name='src/org/jgroups/protocols/ENCRYPT.java')]",,
JGroups,2,"('fc176dd6e77e2b9ec941fb0d5f334190ca4e9083', '4e8350d713c81257737a395262c7eb76ec54b64f')",Add Variable Modifier,src/org/jgroups/protocols/Discovery.java@msg : Message,src/org/jgroups/protocols/Discovery.java@msg : Message,"[BlameRes(sha1='375e0172fdaec6eb9492ed81124eaf1bf684506b', oline='236', file_name='src/org/jgroups/protocols/Discovery.java')]",,
JGroups,2,"('fc176dd6e77e2b9ec941fb0d5f334190ca4e9083', '4e8350d713c81257737a395262c7eb76ec54b64f')",Remove Variable Modifier,src/org/jgroups/protocols/Discovery.java@msg : Message,src/org/jgroups/protocols/Discovery.java@msg : Message,"[BlameRes(sha1='e8e81318cb14116a50d8745ad98636f1fb82246a', oline='254', file_name='src/org/jgroups/protocols/Discovery.java')]",,
JGroups,2,"('787e2720c0f901c0c07a22f105c8b14135381c9b', 'a93e4b7e48d0ea3c102c53825c582d48c87bdefb')",Pull Up Attribute,src/org/jgroups/jmx/ResourceDMBean.java@package info : MBeanAttributeInfo,src/org/jgroups/jmx/ResourceDMBean.java@protected info : MBeanAttributeInfo,"[BlameRes(sha1='25089e5bc53c5cd3c6df259def0d3f795ce37f1e', oline='401', file_name='src/org/jgroups/jmx/ResourceDMBean.java')]",,
JGroups,2,"('787e2720c0f901c0c07a22f105c8b14135381c9b', 'a93e4b7e48d0ea3c102c53825c582d48c87bdefb')",Pull Up Attribute,src/org/jgroups/jmx/ResourceDMBean.java@private info : MBeanAttributeInfo,src/org/jgroups/jmx/ResourceDMBean.java@protected info : MBeanAttributeInfo,"[BlameRes(sha1='25089e5bc53c5cd3c6df259def0d3f795ce37f1e', oline='448', file_name='src/org/jgroups/jmx/ResourceDMBean.java')]",,
JGroups,2,"('787e2720c0f901c0c07a22f105c8b14135381c9b', 'a93e4b7e48d0ea3c102c53825c582d48c87bdefb')",Change Attribute Access Modifier,src/org/jgroups/jmx/ResourceDMBean.java@package info : MBeanAttributeInfo,src/org/jgroups/jmx/ResourceDMBean.java@protected info : MBeanAttributeInfo,"[BlameRes(sha1='25089e5bc53c5cd3c6df259def0d3f795ce37f1e', oline='401', file_name='src/org/jgroups/jmx/ResourceDMBean.java')]",,
JGroups,2,"('787e2720c0f901c0c07a22f105c8b14135381c9b', 'a93e4b7e48d0ea3c102c53825c582d48c87bdefb')",Change Attribute Access Modifier,src/org/jgroups/jmx/ResourceDMBean.java@private info : MBeanAttributeInfo,src/org/jgroups/jmx/ResourceDMBean.java@protected info : MBeanAttributeInfo,"[BlameRes(sha1='25089e5bc53c5cd3c6df259def0d3f795ce37f1e', oline='448', file_name='src/org/jgroups/jmx/ResourceDMBean.java')]",,
JGroups,2,"('75271dac90e0232443eff5961b3f5de8979664ae', 'fe35e34115bbfb84989670fc5ff8509dc1d74c4c')",Modify Method Annotation,src/org/jgroups/protocols/DAISYCHAIN.java@@ManagedAttribute,"src/org/jgroups/protocols/SEQUENCER.java@@ManagedAttribute(description = ""Number of messages in the forward-table"")","[BlameRes(sha1='0b00d9776e7deee60bb5f35267f03b3372adea88', oline='43', file_name='src/org/jgroups/protocols/DAISYCHAIN.java')]",,
JGroups,2,"('75271dac90e0232443eff5961b3f5de8979664ae', 'fe35e34115bbfb84989670fc5ff8509dc1d74c4c')",Move And Rename Method,src/org/jgroups/protocols/DAISYCHAIN.java@public getElementsInForwardQueue() : int,src/org/jgroups/protocols/SEQUENCER.java@public getForwardTableSize() : int,"[BlameRes(sha1='0b00d9776e7deee60bb5f35267f03b3372adea88', oline='43', file_name='src/org/jgroups/protocols/DAISYCHAIN.java')]",,
JGroups,2,"('c0e39d4736da3475b10e3101f9bf66ddd76417e6', '44e0fb05b96138d0855ed618481e407bb61d83a1')",Extract Method,"src/org/jgroups/util/RingBuffer.java@public add(seqno long, element T) : boolean","src/org/jgroups/util/RingBuffer.java@public add(seqno long, element T, block boolean) : boolean","[BlameRes(sha1='104bf51811422c6856e7f9003342368a34ce58b7', oline='28', file_name='src/org/jgroups/util/RingBuffer.java')]",,
JGroups,2,"('0e143d6c721e8ce7f79da27c10b2a732f60157eb', '2dfbff2be7f1d9ba6b24d464cc6250c9cbe79581')",Extract Method,src/org/jgroups/util/Rsp.java@public setValue(val T) : void,src/org/jgroups/util/Rsp.java@public setReceived() : void,"[BlameRes(sha1='3ebc540917bebef23a5aee04d7fe7be726f6e5e0', oline='49', file_name='src/org/jgroups/util/Rsp.java')]",,
JGroups,2,"('0e143d6c721e8ce7f79da27c10b2a732f60157eb', '2dfbff2be7f1d9ba6b24d464cc6250c9cbe79581')",Extract Method,src/org/jgroups/util/Rsp.java@public setException(t Throwable) : void,src/org/jgroups/util/Rsp.java@public setReceived() : void,"[BlameRes(sha1='0bf21d8228b926350f22f536dab2103774353197', oline='64', file_name='src/org/jgroups/util/Rsp.java')]",,
JGroups,2,"('489eeab5cc104058e60c9fed0aac1e9369499ae7', 'ce25e16739663d5c9900f9923ddd6752bf14ce50')",Move Attribute,tests/perf/org/jgroups/tests/perf/Test.java@package num_senders : int,tests/perf/org/jgroups/tests/perf/MPerf.java@protected num_senders : int,"[BlameRes(sha1='df40f9447bcbbdd2ecb08008d289f6a936557c5d', oline='30', file_name='tests/perf/org/jgroups/tests/perf/Test.java')]",,
JGroups,2,"('489eeab5cc104058e60c9fed0aac1e9369499ae7', 'ce25e16739663d5c9900f9923ddd6752bf14ce50')",Change Attribute Access Modifier,tests/perf/org/jgroups/tests/perf/Test.java@package num_senders : int,tests/perf/org/jgroups/tests/perf/MPerf.java@protected num_senders : int,"[BlameRes(sha1='df40f9447bcbbdd2ecb08008d289f6a936557c5d', oline='30', file_name='tests/perf/org/jgroups/tests/perf/Test.java')]",,
JGroups,2,"('8bffaf6601fe51292fefd9ec4fed42a8442acb76', '2588609bfe22f0a6c553030ce242520e6dc817cf')",Rename Attribute,src/org/jgroups/protocols/COUNTER.java@DECR_AND_GET : RequestType,src/org/jgroups/protocols/COUNTER.java@RECONCILE : RequestType,"[BlameRes(sha1='3186e968a9e935cee9f76553886b950945a28cfc', oline='47', file_name='src/org/jgroups/protocols/COUNTER.java')]",,
