hydra
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Replace Anonymous With Lambda,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@com.addthis.hydra.job.spawn.balancer.SpawnBalancer.SpawnBalancer.newGauge.new Gauge<Long>,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@() -> avgDiskFreeDiff,"[BlameRes(sha1='80f4e3a2c4465503dc281628a325991b84c96617', oline='150', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java')]",G,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Remove Parameter,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@spawn : Spawn,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@private initMetrics() : void,"[BlameRes(sha1='10d68d2b31fb2414fd253ff0829412ac00eb63ac', oline='136', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/SpawnBalancer.java')]",,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Remove Parameter,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@hostManager : HostManager,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@private initMetrics() : void,"[BlameRes(sha1='10d68d2b31fb2414fd253ff0829412ac00eb63ac', oline='136', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/SpawnBalancer.java')]",,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Change Method Access Modifier,"hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@public SpawnBalancer(spawn Spawn, hostManager HostManager)",hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@private initMetrics() : void,"[BlameRes(sha1='10d68d2b31fb2414fd253ff0829412ac00eb63ac', oline='136', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/SpawnBalancer.java')]",,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Replace Anonymous With Lambda,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@com.addthis.hydra.job.spawn.balancer.SpawnBalancer.SpawnBalancer.newGauge.new Gauge<Long>,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@() -> minDiskFreeDiff,"[BlameRes(sha1='80f4e3a2c4465503dc281628a325991b84c96617', oline='155', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java')]",,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Replace Anonymous With Lambda,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@com.addthis.hydra.job.spawn.balancer.SpawnBalancer.SpawnBalancer.newGauge.new Gauge<Long>,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@() -> maxDiskFreeDiff,"[BlameRes(sha1='80f4e3a2c4465503dc281628a325991b84c96617', oline='160', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java')]",,
hydra,2,"('e9176e7700fc00bac88f1cf38d63d5d945be20d3', '1cc137702401717194db4bb14354b4fd8cc200d1')",Replace Anonymous With Lambda,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@com.addthis.hydra.job.spawn.balancer.SpawnBalancer.SpawnBalancer.newGauge.new Gauge<Double>,hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java@() -> minTaskPercentDiff,"[BlameRes(sha1='80f4e3a2c4465503dc281628a325991b84c96617', oline='170', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/balancer/SpawnBalancer.java')]",,
hydra,2,"('577f69c72b97951e6eab1e03d3f4942772fa5ab7', '72374fcbb26386941903bf68da93ec5ebfd5e0a6')",Replace Variable With Attribute,hydra-main/src/main/java/com/addthis/hydra/job/mq/HostState.java@type : String,hydra-main/src/main/java/com/addthis/hydra/job/mq/HostState.java@minionTypes : String,"[BlameRes(sha1='c2e7d79bc923550099324a43ecdc5f118ba9916f', oline='160', file_name='hydra-main/src/main/java/com/addthis/hydra/job/mq/HostState.java')]",,
hydra,2,"('577f69c72b97951e6eab1e03d3f4942772fa5ab7', '72374fcbb26386941903bf68da93ec5ebfd5e0a6')",Parameterize Attribute,hydra-main/src/main/java/com/addthis/hydra/job/mq/HostState.java@minionTypes : String,hydra-main/src/main/java/com/addthis/hydra/job/mq/HostState.java@typeString : String,"[BlameRes(sha1='076b84ca3db2a01661c31a02eead4ca0dbeb4a3e', oline='49', file_name='hydra-main/src/main/java/com/addthis/hydra/job/mq/HostState.java')]",,
hydra,2,"('96cf381972770f73d587724800b4028dc2c49c2d', '132ba9791b4cbb2b1bee8aa165c0aec505110626')",Move Attribute,hydra-main/src/main/java/com/addthis/hydra/job/spawn/search/JobInfo.java@protected description : String,hydra-main/src/main/java/com/addthis/hydra/job/spawn/search/SearchResult.java@private description : String,"[BlameRes(sha1='447388031020561ef414e01c71126291fda29363', oline='5', file_name='hydra-main/src/main/java/com/addthis/hydra/job/spawn/search/JobInfo.java')]",,
