jeromq
Repository,Granularity level,fine-grained commits,CGR type,CGR left,CGR right,CGR traced location,Cause,
jeromq,2,"('16f743e4e62c1977f728fad20b2c56931cbb911b', 'bc325e3e545f254bc08cd6e7ecbea6e15f29a5d9')",Inline Variable,src/main/java/zmq/io/StreamEngine.java@rc : boolean,src/main/java/zmq/io/StreamEngine.java@,"[BlameRes(sha1='b2638feed77b40dd8dd4fa6eeb4dcba5bcd5df06', oline='477', file_name='src/main/java/zmq/io/StreamEngine.java')]",,
jeromq,2,"('480539648dc8349e0a57248d102534139bbfb663', 'fd69e57e0b0be21382a3131fdbf78f349a2fb9ec')",Rename Method,src/main/java/zmq/ZError.java@public EAGAIN() : void,src/main/java/zmq/ZError.java@public clear() : void,"[BlameRes(sha1='8585218e984943ddb6e0c96bbfb151c9b5f0fd18', oline='132', file_name='src/main/java/zmq/ZError.java')]",,
jeromq,2,"('72bc67fd0aac68d38cc9358498d7499a529f2c1d', '8b1a36f37d07ad521133bf45448bec6897e3ada6')",Rename Package,src/main/java/org/zeromq/ZDecoder.java@org.zeromq.ZDecoder,src/main/java/org/jeromq/ZDecoder.java@org.jeromq.ZDecoder,"[BlameRes(sha1='716c6f0c313028ec821555040f60afd2fa0c030b', oline='8', file_name='src/main/java/org/zeromq/ZDecoder.java')]",,
jeromq,2,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102')",Extract Class,src/main/java/zmq/Proxy.java@zmq.Proxy,src/main/java/zmq/Proxy.java@zmq.Proxy,"[BlameRes(sha1='b2adccac2e6c4bc7b772efe12177ad56c519a7e8', oline='4', file_name='src/main/java/zmq/Proxy.java')]",,
jeromq,2,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102')",Move Method,"src/main/java/zmq/Proxy.java@protected xsend(msg_ Msg, flags_ int) : boolean","src/main/java/zmq/Sub.java@protected xsend(msg_ Msg, flags_ int) : boolean","[BlameRes(sha1='b2adccac2e6c4bc7b772efe12177ad56c519a7e8', oline='19', file_name='src/main/java/zmq/Proxy.java')]",G,Not explicit
jeromq,2,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102')",Move Method,src/main/java/zmq/Proxy.java@protected xhas_out() : boolean,src/main/java/zmq/Sub.java@protected xhas_out() : boolean,"[BlameRes(sha1='b2adccac2e6c4bc7b772efe12177ad56c519a7e8', oline='81', file_name='src/main/java/zmq/Proxy.java')]",,
jeromq,2,"('b2adccac2e6c4bc7b772efe12177ad56c519a7e8', '488c48bf81b90c8c55b6c674ba0fe197948c210c')",Add Class Modifier,src/main/java/zmq/FD.java@zmq.FD,src/test/java/zmq/TestUtil.java@zmq.TestUtil.DummyCtx,"[BlameRes(sha1='69b2ccbae9e4a1fc24cc50c7e181cbd7b9f905f3', oline='3', file_name='src/main/java/zmq/FD.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Rename Package,src/main/java/org/zermq/ZContext.java@org.zermq.ZContext,src/main/java/org/zeromq/ZContext.java@org.zeromq.ZContext,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='11', file_name='src/main/java/org/zermq/ZContext.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Move Class,src/main/java/org/zermq/ZContext.java@org.zermq.ZContext,src/main/java/org/zeromq/ZContext.java@org.zeromq.ZContext,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='11', file_name='src/main/java/org/zermq/ZContext.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Move Class,src/main/java/org/zermq/ZMsg.java@org.zermq.ZMsg,src/main/java/org/zeromq/ZMsg.java@org.zeromq.ZMsg,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='17', file_name='src/main/java/org/zermq/ZMsg.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Move Class,src/main/java/org/zermq/ZFrame.java@org.zermq.ZFrame,src/main/java/org/zeromq/ZFrame.java@org.zeromq.ZFrame,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='8', file_name='src/main/java/org/zermq/ZFrame.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Move Class,src/main/java/org/zermq/ZMQ.java@org.zermq.ZMQ,src/main/java/org/zeromq/ZMQ.java@org.zeromq.ZMQ,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='8', file_name='src/main/java/org/zermq/ZMQ.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Change Attribute Type,src/main/java/org/zermq/ZFrame.java@data : byte[],src/main/java/org/zeromq/ZFrame.java@data : ByteBuffer,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='12', file_name='src/main/java/org/zermq/ZFrame.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Change Return Type,src/main/java/org/zermq/ZFrame.java@byte[],src/main/java/org/zeromq/ZFrame.java@ByteBuffer,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='36', file_name='src/main/java/org/zermq/ZFrame.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Extract Variable,src/main/java/org/zermq/ZFrame.java@,src/main/java/org/zeromq/ZFrame.java@arr : byte[],"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='111', file_name='src/main/java/org/zermq/ZFrame.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Change Return Type,src/main/java/org/zermq/ZFrame.java@byte[],src/main/java/org/zeromq/ZFrame.java@ByteBuffer,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='154', file_name='src/main/java/org/zermq/ZFrame.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Change Return Type,src/main/java/org/zermq/ZMQ.java@void,src/main/java/org/zeromq/ZMQ.java@boolean,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='52', file_name='src/main/java/org/zermq/ZMQ.java')]",,
jeromq,2,"('cbb4daf48d4a66a92f2bfc0d6b86cdd97b87be63', '5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8')",Change Return Type,src/main/java/org/zermq/ZMQ.java@byte[],src/main/java/org/zeromq/ZMQ.java@ByteBuffer,"[BlameRes(sha1='359d36bd1d4c2a1f6b7c0628d81b54dd54352279', oline='60', file_name='src/main/java/org/zermq/ZMQ.java')]",,
jeromq,2,"('51b6f2aec190eb979f3bbe027c95a74a11dc32dc', '1c31092459ccd2594fa2923d045ea20fc7013ef7')",Move Attribute,src/main/java/zmq/Command.java@package socket : SocketBase,src/main/java/zmq/IpcListener.java@private socket : SocketBase,"[BlameRes(sha1='69b2ccbae9e4a1fc24cc50c7e181cbd7b9f905f3', oline='33', file_name='src/main/java/zmq/Command.java')]",,
jeromq,2,"('51b6f2aec190eb979f3bbe027c95a74a11dc32dc', '1c31092459ccd2594fa2923d045ea20fc7013ef7')",Change Attribute Access Modifier,src/main/java/zmq/Command.java@package socket : SocketBase,src/main/java/zmq/IpcListener.java@private socket : SocketBase,"[BlameRes(sha1='69b2ccbae9e4a1fc24cc50c7e181cbd7b9f905f3', oline='33', file_name='src/main/java/zmq/Command.java')]",,
jeromq,2,"('359d36bd1d4c2a1f6b7c0628d81b54dd54352279', 'ed4e48482863f911078d2cca1a0ce71711a38581')",Remove Parameter,src/main/java/zmq/ZMQ.java@msg : Msg,src/main/java/org/zermq/ZMQ.java@public close() : void,"[BlameRes(sha1='a4983cbe3be0038812ae640789dcd628aab83bae', oline='186', file_name='src/main/java/zmq/ZMQ.java')]",,
jeromq,2,"('359d36bd1d4c2a1f6b7c0628d81b54dd54352279', 'ed4e48482863f911078d2cca1a0ce71711a38581')",Change Method Access Modifier,src/main/java/zmq/ZMQ.java@private zmq_msg_close(msg Msg) : void,src/main/java/org/zermq/ZMQ.java@public close() : void,"[BlameRes(sha1='a4983cbe3be0038812ae640789dcd628aab83bae', oline='186', file_name='src/main/java/zmq/ZMQ.java')]",,
jeromq,2,"('359d36bd1d4c2a1f6b7c0628d81b54dd54352279', 'ed4e48482863f911078d2cca1a0ce71711a38581')",Remove Method Modifier,src/main/java/zmq/ZMQ.java@private zmq_msg_close(msg Msg) : void,src/main/java/org/zermq/ZMQ.java@public close() : void,"[BlameRes(sha1='a4983cbe3be0038812ae640789dcd628aab83bae', oline='186', file_name='src/main/java/zmq/ZMQ.java')]",,
jeromq,2,"('359d36bd1d4c2a1f6b7c0628d81b54dd54352279', 'ed4e48482863f911078d2cca1a0ce71711a38581')",Move And Rename Method,src/main/java/zmq/ZMQ.java@private zmq_msg_close(msg Msg) : void,src/main/java/org/zermq/ZMQ.java@public close() : void,"[BlameRes(sha1='a4983cbe3be0038812ae640789dcd628aab83bae', oline='186', file_name='src/main/java/zmq/ZMQ.java')]",,
jeromq,2,"('a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Change Variable Type,src/main/java/zmq/SocketBase.java@rc : int,src/main/java/zmq/SocketBase.java@brc : boolean,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='103', file_name='src/main/java/zmq/SocketBase.java')]",,
jeromq,2,"('a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Rename Variable,src/main/java/zmq/SocketBase.java@rc : int,src/main/java/zmq/SocketBase.java@brc : boolean,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='103', file_name='src/main/java/zmq/SocketBase.java')]",,
jeromq,2,"('bc325e3e545f254bc08cd6e7ecbea6e15f29a5d9', '2fe65c234b5945771fb893a63b9472d4d9db15bb')",Inline Variable,src/main/java/zmq/io/StreamEngine.java@rc : boolean,src/main/java/zmq/io/StreamEngine.java@,"[BlameRes(sha1='b2638feed77b40dd8dd4fa6eeb4dcba5bcd5df06', oline='477', file_name='src/main/java/zmq/io/StreamEngine.java')]",,
jeromq,2,"('d07d0c3181653226c1b5cbd47fa2da10596d9e0b', '72bc67fd0aac68d38cc9358498d7499a529f2c1d')",Remove Method Modifier,src/main/java/zmq/ZMQ.java@public zmq_poll_stop() : void,src/test/java/zmq/TestProxyTcp.java@public wakeup() : void,"[BlameRes(sha1='1b3518aa05bce2b8f95a23bd646a73602083d784', oline='423', file_name='src/main/java/zmq/ZMQ.java')]",,
jeromq,2,"('d07d0c3181653226c1b5cbd47fa2da10596d9e0b', '72bc67fd0aac68d38cc9358498d7499a529f2c1d')",Move And Rename Method,src/main/java/zmq/ZMQ.java@public zmq_poll_stop() : void,src/test/java/zmq/TestProxyTcp.java@public wakeup() : void,"[BlameRes(sha1='1b3518aa05bce2b8f95a23bd646a73602083d784', oline='423', file_name='src/main/java/zmq/ZMQ.java')]",,
jeromq,2,"('d2f4b907698672d4c5433d4798cb78be53e40c43', '51aaa5992c354853c55e9f835b019b60e64aa21c')",Push Down Method,src/main/java/zmq/ZObject.java@public toString() : String,src/main/java/zmq/Pipe.java@public toString() : String,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='316', file_name='src/main/java/zmq/ZObject.java')]",,
jeromq,2,"('7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Change Parameter Type,src/main/java/zmq/Options.java@optval_ : int,src/main/java/zmq/Options.java@optval_ : Object,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='95', file_name='src/main/java/zmq/Options.java')]",,
jeromq,2,"('5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8', '51b6f2aec190eb979f3bbe027c95a74a11dc32dc')",Rename Variable,src/main/java/zmq/SocketBase.java@address : String,src/main/java/zmq/SocketBase.java@path : String,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='440', file_name='src/main/java/zmq/SocketBase.java')]",,
jeromq,2,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44')",Change Variable Type,src/test/java/zmq/TestHwm.java@sent : boolean,src/test/java/zmq/TestHwm.java@m : Msg,"[BlameRes(sha1='a4983cbe3be0038812ae640789dcd628aab83bae', oline='34', file_name='src/test/java/zmq/TestHwm.java')]",,
jeromq,2,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44')",Rename Variable,src/test/java/zmq/TestHwm.java@sent : boolean,src/test/java/zmq/TestHwm.java@m : Msg,"[BlameRes(sha1='a4983cbe3be0038812ae640789dcd628aab83bae', oline='34', file_name='src/test/java/zmq/TestHwm.java')]",,
jeromq,3,"('5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8', '51b6f2aec190eb979f3bbe027c95a74a11dc32dc', '1c31092459ccd2594fa2923d045ea20fc7013ef7')",Move And Rename Method,"src/main/java/zmq/IpcAddress.java@public resolve(name_ String, local_ boolean, ip4only_ boolean) : void",src/main/java/zmq/StreamEngine.java@public accept_event() : void,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='12', file_name='src/main/java/zmq/IpcAddress.java')]",x,
jeromq,3,"('51c5b6db420c7e4c3aa5c385a775b4d90d21b511', '7a0cf6b01ae0c17ac3b3f8ed81d2c8987a0dc02c', '134d8d272612b9d4f5cc6072a30c43f847c3b06b')",Extract And Move Method,src/test/java/org/zeromq/TestZThread.java@public testFork() : void,"src/main/java/org/zeromq/ZContext.java@public fork(runnable ZThread.IAttachedRunnable, args Object...) : Socket","[BlameRes(sha1='315f2fa43193e7599a513a7af7cf846907d34ad9', oline='30', file_name='src/test/java/org/zeromq/TestZThread.java')]",,
jeromq,3,"('51c5b6db420c7e4c3aa5c385a775b4d90d21b511', '7a0cf6b01ae0c17ac3b3f8ed81d2c8987a0dc02c', '134d8d272612b9d4f5cc6072a30c43f847c3b06b')",Extract And Move Method,src/test/java/org/zeromq/TestZThread.java@public testClosePipe() : void,"src/main/java/org/zeromq/ZContext.java@public fork(runnable ZThread.IAttachedRunnable, args Object...) : Socket","[BlameRes(sha1='27b9bed214b0024d1291031190c731337a5e2248', oline='74', file_name='src/test/java/org/zeromq/TestZThread.java')]",,
jeromq,3,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Move Attribute,src/main/java/zmq/Encoder.java@private bufsize : int,src/main/java/zmq/DecoderBase.java@private bufsize : int,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='21', file_name='src/main/java/zmq/Encoder.java')]",C: Remove Attribute + Add Attribute,Not explicit
jeromq,3,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Move Attribute,src/main/java/zmq/SessionBase.java@private name : String,src/test/java/zmq/TestProxyTcp.java@private name : String,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='30', file_name='src/main/java/zmq/SessionBase.java')]",,
jeromq,3,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Move Attribute,src/main/java/zmq/SocketBase.java@private name : String,src/test/java/zmq/TestProxyTcp.java@private name : String,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='41', file_name='src/main/java/zmq/SocketBase.java')]",,
jeromq,3,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Remove Attribute Modifier,src/main/java/zmq/SessionBase.java@private name : String,src/test/java/zmq/TestProxyTcp.java@private name : String,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='30', file_name='src/main/java/zmq/SessionBase.java')]",,
jeromq,3,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Remove Attribute Modifier,src/main/java/zmq/SocketBase.java@private name : String,src/test/java/zmq/TestProxyTcp.java@private name : String,"[BlameRes(sha1='e379eb95f858271cc3df3316b2b4b3719f205380', oline='41', file_name='src/main/java/zmq/SocketBase.java')]",,
jeromq,3,"('51aaa5992c354853c55e9f835b019b60e64aa21c', '7993ad79fd7a270b319b1ce06ed67ee913547102', 'b2adccac2e6c4bc7b772efe12177ad56c519a7e8')",Extract Method,src/main/java/zmq/Decoder.java@public process_buffer(buf_ ByteBuffer) : int,src/main/java/zmq/DecoderBase.java@protected state() : Object,"[BlameRes(sha1='5a7d1af4f30e2def6d16bb74e4f50947c0f73ec8', oline='57', file_name='src/main/java/zmq/Decoder.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Change Return Type,src/main/java/zmq/Pair.java@int,src/main/java/zmq/TcpListener.java@void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='32', file_name='src/main/java/zmq/Pair.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Change Return Type,src/main/java/zmq/XPub.java@int,src/main/java/zmq/TcpListener.java@void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='99', file_name='src/main/java/zmq/XPub.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Rename Parameter,src/main/java/zmq/Pair.java@flags_ : int,src/main/java/zmq/TcpListener.java@id_ : int,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='32', file_name='src/main/java/zmq/Pair.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Rename Parameter,src/main/java/zmq/XPub.java@flags_ : int,src/main/java/zmq/TcpListener.java@id_ : int,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='99', file_name='src/main/java/zmq/XPub.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Remove Parameter,src/main/java/zmq/Pair.java@msg_ : Msg,src/main/java/zmq/TcpListener.java@public timer_event(id_ int) : void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='32', file_name='src/main/java/zmq/Pair.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Change Method Access Modifier,"src/main/java/zmq/Pair.java@protected xrecv(msg_ Msg, flags_ int) : int",src/main/java/zmq/TcpListener.java@public timer_event(id_ int) : void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='31', file_name='src/main/java/zmq/Pair.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Change Method Access Modifier,"src/main/java/zmq/XPub.java@protected xrecv(msg_ Msg, flags_ int) : int",src/main/java/zmq/TcpListener.java@public timer_event(id_ int) : void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='98', file_name='src/main/java/zmq/XPub.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Move And Rename Method,"src/main/java/zmq/Pair.java@protected xrecv(msg_ Msg, flags_ int) : int",src/main/java/zmq/TcpListener.java@public timer_event(id_ int) : void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='31', file_name='src/main/java/zmq/Pair.java')]",,
jeromq,3,"('ed4e48482863f911078d2cca1a0ce71711a38581', 'a8ea374d703ba4dbed36ff2c39b3b6a4a6d25f44', 'a4983cbe3be0038812ae640789dcd628aab83bae')",Remove Parameter,src/main/java/zmq/XPub.java@msg_ : Msg,src/main/java/zmq/TcpListener.java@public timer_event(id_ int) : void,"[BlameRes(sha1='5f03c46802daa92b4f3b18ed604d419c190cec86', oline='99', file_name='src/main/java/zmq/XPub.java')]",,
